  2024-07-08 17:22:48 INFO  TestBase:34 -  get title from homepageTest class....
  2024-07-08 17:22:48 INFO  TestBase:57 - returning get title....
  2024-07-08 17:22:55 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:22:55 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:22:55 INFO  TestBase:42 - this verifyProductIcon method 
  2024-07-08 17:22:56 INFO  TestBase:62 -  get product icon....
  2024-07-08 17:23:00 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:23:00 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:23:00 INFO  TestBase:50 - this verifyProductBar method 
  2024-07-08 17:23:07 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:23:37 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:23:37 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:23:37 INFO  TestBase:56 - homepage test method invoking
  2024-07-08 17:23:37 INFO  TestBase:89 - here states list method invoking
  2024-07-08 17:24:07 INFO  TestBase:27 - test fail msg...
  2024-07-08 17:24:07 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 17:24:09 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:24:23 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:24:23 INFO  TestBase:25 - clicking on range brochure box...
  2024-07-08 17:24:43 INFO  TestBase:27 - test fail msg...
  2024-07-08 17:24:43 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 17:31:31 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:36:26 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:36:26 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:36:27 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:36:39 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:36:39 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:36:40 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:36:40 INFO  TestBase:25 - clicking on range brochure box...
  2024-07-08 17:37:33 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:38:02 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:38:21 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:38:21 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:38:27 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:38:39 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:38:39 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:38:39 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:38:39 INFO  TestBase:25 - clicking on range brochure box...
  2024-07-08 17:52:36 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:52:36 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:52:36 INFO  TestBase:34 -  get title from homepageTest class....
  2024-07-08 17:52:36 INFO  TestBase:59 - returning get title....
  2024-07-08 17:52:38 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:52:38 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:52:38 INFO  TestBase:42 - this verifyProductIcon method 
  2024-07-08 17:52:38 INFO  TestBase:64 -  get product icon....
  2024-07-08 17:52:47 INFO  TestBase:27 - test fail msg...
  2024-07-08 17:52:47 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 17:52:54 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:52:54 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:52:54 INFO  TestBase:50 - this verifyProductBar method 
  2024-07-08 17:52:55 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:53:03 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:53:03 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:53:03 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:53:03 INFO  TestBase:31 -  get title from homepageTest class....
  2024-07-08 17:53:18 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:53:18 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:53:18 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:53:18 INFO  TestBase:38 - this verifyRangeBrochure  method ....
  2024-07-08 17:53:18 INFO  TestBase:25 - clicking on range brochure box...
  2024-07-08 17:54:11 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:54:11 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:54:11 INFO  TestBase:42 - this verifyProductIcon method 
  2024-07-08 17:54:11 INFO  TestBase:64 -  get product icon....
  2024-07-08 17:54:15 INFO  TestBase:27 - test fail msg...
  2024-07-08 17:54:15 INFO  TestBase:24 - this is fail test method from util class
  2024-07-08 17:54:41 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-08 17:54:41 INFO  TestBase:13 - invoking residential the page factory
  2024-07-08 17:54:41 INFO  TestBase:42 - this verifyProductIcon method 
  2024-07-08 17:54:42 INFO  TestBase:64 -  get product icon....
  2024-07-09 14:53:43 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:53:43 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:53:43 INFO  TestBase:34 -  get title from homepageTest class....
  2024-07-09 14:53:43 INFO  TestBase:59 - returning get title....
  2024-07-09 14:53:54 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:53:54 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:53:54 INFO  TestBase:42 - this verifyProductIcon method 
  2024-07-09 14:53:54 INFO  TestBase:64 -  get product icon....
  2024-07-09 14:54:07 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:54:07 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:54:07 INFO  TestBase:50 - this verifyProductBar method 
  2024-07-09 14:54:08 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:57:05 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:57:05 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:57:05 INFO  TestBase:34 -  get title from homepageTest class....
  2024-07-09 14:57:05 INFO  TestBase:59 - returning get title....
  2024-07-09 14:57:14 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:57:14 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:57:14 INFO  TestBase:42 - this verifyProductIcon method 
  2024-07-09 14:57:14 INFO  TestBase:64 -  get product icon....
  2024-07-09 14:57:17 INFO  TestBase:27 - test fail msg...
  2024-07-09 14:57:17 INFO  TestBase:24 - this is fail test method from util class
  2024-07-09 14:57:30 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:57:30 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:57:30 INFO  TestBase:50 - this verifyProductBar method 
  2024-07-09 14:57:31 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:58:01 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:58:01 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:58:01 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:58:01 INFO  TestBase:31 -  get title from homepageTest class....
  2024-07-09 14:58:01 INFO  TestBase:27 - test fail msg...
  2024-07-09 14:58:01 INFO  TestBase:24 - this is fail test method from util class
  2024-07-09 14:58:20 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:58:20 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:58:20 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:58:20 INFO  TestBase:38 - this verifyRangeBrochure  method ....
  2024-07-09 14:58:20 INFO  TestBase:25 - clicking on range brochure box...
  2024-07-09 14:59:17 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 14:59:17 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 14:59:17 INFO  TestBase:42 - this verifyProductIcon method 
  2024-07-09 14:59:18 INFO  TestBase:64 -  get product icon....
  2024-07-09 15:14:12 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 15:14:12 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 15:14:12 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 15:14:12 INFO  TestBase:31 -  get title from homepageTest class....
  2024-07-09 15:46:15 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 15:46:15 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 15:46:16 INFO  TestBase:55 - this verifydisposerBar method 
  2024-07-09 15:47:10 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 15:47:10 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 15:47:11 INFO  TestBase:55 - this verifydisposerBar method 
  2024-07-09 15:50:10 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 15:50:10 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 15:50:10 INFO  TestBase:55 - this verifydisposerBar method 
  2024-07-09 16:08:46 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 16:09:17 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 16:10:57 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 16:13:57 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 16:13:57 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:13:57 INFO  TestBase:50 - this verifyProductBar method 
  2024-07-09 16:13:57 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:15:11 INFO  TestBase:18 - invoking homepage the page factory
  2024-07-09 16:15:12 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:15:12 INFO  TestBase:50 - this verifyProductBar method 
  2024-07-09 16:15:12 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:23:53 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:23:53 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:23:54 INFO  TestBase:62 - this for feed back method 
  2024-07-09 16:43:49 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:43:49 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:43:49 INFO  TestBase:50 - this verifyProductBar method 
  2024-07-09 16:43:49 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:45:50 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:45:50 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:45:51 INFO  TestBase:59 - commercial page  method call
  2024-07-09 16:51:20 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:51:20 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:51:20 INFO  TestBase:37 -  get title from homepageTest class....
  2024-07-09 16:51:20 INFO  TestBase:65 - returning get title....
  2024-07-09 16:51:29 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:51:29 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:51:29 INFO  TestBase:71 - this for feed back method 
  2024-07-09 16:51:59 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:51:59 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:51:59 INFO  TestBase:45 - this verifyProductIcon method 
  2024-07-09 16:52:00 INFO  TestBase:70 -  get product icon....
  2024-07-09 16:52:16 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:52:16 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:52:16 INFO  TestBase:53 - this verifyProductBar method 
  2024-07-09 16:52:17 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:52:29 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:52:29 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:52:29 INFO  TestBase:59 - commercial page  method call
  2024-07-09 16:52:49 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:52:49 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:52:49 INFO  TestBase:65 - this verifydisposerBar method 
  2024-07-09 16:53:22 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:53:22 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:53:22 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:53:22 INFO  TestBase:31 -  get title from homepageTest class....
  2024-07-09 16:53:58 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:53:58 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:53:59 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 16:53:59 INFO  TestBase:38 - this verifyRangeBrochure  method ....
  2024-07-09 16:53:59 INFO  TestBase:25 - clicking on range brochure box...
  2024-07-09 16:54:22 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:54:26 INFO  TestBase:29 - this verify disposer title method 
  2024-07-09 16:54:45 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 16:54:48 INFO  TestBase:40 - this for solution method 
  2024-07-09 17:22:13 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:22:14 INFO  TestBase:28 - this commercial RangeBrochure  method ....
  2024-07-09 17:23:39 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:23:49 INFO  TestBase:28 - this commercial RangeBrochure  method ....
  2024-07-09 17:24:02 INFO  TestBase:19 - invoking homepage the page factory
  2024-07-09 17:24:02 INFO  TestBase:13 - invoking residential the page factory
  2024-07-09 17:24:02 INFO  TestBase:37 -  get title from homepageTest class....
  2024-07-09 17:24:02 INFO  TestBase:65 - returning get title....
  2024-07-09 17:24:14 INFO  TestBase:19 - invoking homepage the page factory
